ac_id	A_uniprot	C_uniprot	taxon	pdb_id	complex_size	complex_size_bin	n_pdb	n_noncontact_assemblies	coordinate_qc	coverage_A	coverage_C	min_distance	direct_positive_conflict	structure_grade	core_flag	gt24_flag	replicated_flag	has_triplet	mmseqs_family_A	mmseqs_family_C	negative_label_semantics
AC:002476	P0AAG0	P23847	83333	8z1y	5	3_10	2	2	coordinate_verified_open_wedge	0.9908	0.9477	42.831	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002477	A0A4V8GZZ5	A0A4V8GZZ9	325651	9k1e	24	11_24	3	3	coordinate_verified_open_wedge	0.6961	0.8347	39.586	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	A8IL32	A0A4V8GZZ9	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002478	Q8TF46	Q96B26	9606	9g8n	12	11_24	2	2	coordinate_verified_open_wedge	0.925	0.9601	9.466	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	Q8TF46	Q96B26	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002479	P14406	P14854	9606	5z62	14	11_24	3	3	coordinate_verified_open_wedge	0.6747	0.9535	34.865	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	P07470	P14854	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002480	O82504	Q9FJ98	3702	8xme	13	11_24	4	4	coordinate_verified_open_wedge	0.9285	0.5278	49.994	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	O82504	A0A4X1VEK9	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002481	I4BTY8	I4BTZ1	891968	9mqx	9	3_10	1	1	coordinate_verified_open_wedge	0.9755	0.962	13.328	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002482	Q56220	Q56227	300852	6zjl	15	11_24	11	11	coordinate_verified_open_wedge	0.9389	0.9983	29.024	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	Q56220	Q56227	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002483	P21082	P21087	10249	9exn	8	3_10	7	7	coordinate_verified_open_wedge	0.5753	0.9967	21.299	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	P21082	P21087	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002484	Q1HFX0	Q1HGH8	5911	7k58	17	11_24	6	6	coordinate_verified_open_wedge	1.0364	0.6818	23.629	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q1HFX0	Q1HGH8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002485	I7M9J2	Q24DI9	312017	6zyw	19	11_24	1	1	coordinate_verified_open_wedge	0.951	0.9032	21.171	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	I7M9J2	Q24DI9	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002486	P16002	P17227	3888	6zoo	17	11_24	2	2	coordinate_verified_open_wedge	0.5893	0.775	27.132	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P16002	E9NPX1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002487	A9WEV6	A9WEV7	324602	8x2j	8	3_10	4	4	coordinate_verified_open_wedge	0.8	0.9659	26.792	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A9WEV6	A9WEV7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002488	P04844	P43308	9606	8b6l	16	11_24	1	1	coordinate_verified_open_wedge	0.954	0.8361	18.58	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	0		P43308	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002489	Q15382	Q9BVC4	9606	9ed7	3	3_10	4	4	coordinate_verified_open_wedge	0.9239	0.9724	50.129	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q15382	Q9BVC4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002490	P60239	Q50755	79929	9sw4	12	11_24	5	5	coordinate_verified_open_wedge	0.5844	0.9967	35.426	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	P60239	Q50755	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002491	F2QT92	F2QZ97	981350	8ucj	12	11_24	1	1	coordinate_verified_open_wedge	0.6964	0.9375	53.104	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0		F2QZ97	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002492	P63000	Q9NYB9	9606	7usd	6	3_10	2	2	coordinate_verified_open_wedge	0.9219	0.3021	34.199	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P63000	Q9NYB9	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002493	A0A2K3CY83	A0A2K3DVJ8	3055	8xqx	22	11_24	3	3	coordinate_verified_open_wedge	0.7412	0.6752	22.907	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A0A2K3CY83	A0A2K3DVJ8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002494	A0A3G1AUL2	A0A482JYH1	4498	8bcv	16	11_24	1	1	coordinate_verified_open_wedge	0.9893	0.8099	21.037	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	A0T0M8	A0A9R0J8B1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002495	A6VF31	A6VF36	381754	9o1f	22	11_24	7	7	coordinate_verified_open_wedge	0.9078	0.9936	21.161	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002496	A0A2K1JDE1	A0A2K1JDR4	3218	7ksq	18	11_24	1	1	coordinate_verified_open_wedge	0.5625	1.0216	23.538	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	B6SQZ7	A0A2K1JDR4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002497	P67775	Q9Y3A3	9606	7k36	9	3_10	1	1	coordinate_verified_open_wedge	0.9482	0.7867	51.591	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002498	P41812	P53833	559292	6agb	10	3_10	4	4	coordinate_verified_open_wedge	0.896	0.8974	37.334	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P41812	P53833	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002499	M1VKK5	Q85FY0	280699	5zgb	17	11_24	1	1	coordinate_verified_open_wedge	0.7944	0.8561	23.284	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	M1VKK5	E1C9K8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002500	Q8DKF5	Q8DL32	197221	6tjv	18	11_24	1	1	coordinate_verified_open_wedge	0.982	0.9704	21.431	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	Q8DKF5	Q8DL32	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002501	P07839	Q05093	3055	7wzn	16	11_24	1	1	coordinate_verified_open_wedge	0.3095	0.8509	23.68	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	P07839	Q7DM26	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002502	D0VX28	D0VX30	9031	3l71	20	11_24	12	12	coordinate_verified_open_wedge	0.9091	0.9182	42.975	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	D0VX28		assembly_context_direct_noncontact_not_universal_nonbinder
AC:002503	Q10317	Q9Y821	284812	5n9j	15	11_24	1	1	coordinate_verified_open_wedge	0.9585	0.682	62.689	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	Q10317	Q9Y821	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002504	B8YB58	B8YB62	523848	4ayb	13	11_24	5	8	coordinate_verified_open_wedge	0.9292	0.9891	52.573	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	Q7LXK4	P46217	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002505	Q13868	Q9Y2L1	9606	6h25	11	11_24	3	3	coordinate_verified_open_wedge	0.9386	0.9061	15.205	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q13868	Q9Y2L1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002506	P0A410	Q8YQ35	103690	7y3f	17	11_24	1	1	coordinate_verified_open_wedge	0.9877	0.9564	61.135	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	0		Q55274	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002507	M1VFJ4	Q85FS9	280699	7blz	15	11_24	4	4	coordinate_verified_open_wedge	0.6258	0.4324	22.327	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	M1VFJ4		assembly_context_direct_noncontact_not_universal_nonbinder
AC:002508	A0A923IZ11	A0A923IZB8	1553	7zc6	6	3_10	1	1	coordinate_verified_open_wedge	1.0	0.9604	18.248	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002509	A0A3G1ATU7	A0A482JYH1	4498	8bcv	16	11_24	1	1	coordinate_verified_open_wedge	0.9877	0.8099	41.293	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	0		A0A9R0J8B1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002510	P13498	P63000	9606	8wej	7	3_10	1	1	coordinate_verified_open_wedge	0.6872	0.9271	16.877	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0		P63000	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002511	P0DP25	Q93100	9606	8z5t	16	11_24	3	3	coordinate_verified_open_wedge	0.651	0.9771	43.175	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P0DP23	Q93100	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002512	Q9H0H0	Q9NVR2	9606	8rc4	16	11_24	3	3	coordinate_verified_open_wedge	0.8788	0.9197	69.731	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q9H0H0	Q9NVR2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002513	Q9W0I7	Q9XYU0	7227	6rax	11	11_24	3	3	coordinate_verified_open_wedge	0.9653	0.8833	51.465	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q7ZT47	P33993	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002514	P37557	Q06796	224308	7asa	3	3_10	4	4	coordinate_verified_open_wedge	0.9651	0.9291	68.856	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002515	W5DS33	W5E8X2	4565	8r57	15	11_24	1	1	coordinate_verified_open_wedge	0.9732	0.9538	17.542	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	G1SGX4	W5E8X2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002516	P09144	Q75VY4	3055	8h2u	20	11_24	3	3	coordinate_verified_open_wedge	0.9905	0.8672	30.658	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	T1RIQ1	Q84Y02	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002517	A0A287BAW0	A0A4X1TFI3	9823	7vxu	18	11_24	1	1	coordinate_verified_open_wedge	0.8362	1.1364	11.055	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	A0A287BAW0	I3LRR4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002518	A0A063XCP1	A0A063XF22	1423	9p4i	21	11_24	1	1	coordinate_verified_open_wedge	1.0	0.4681	32.583	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	P0A0F8	A0A063XF22	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002519	Q39255	Q9SQR3	3702	5hzg	3	3_10	1	1	coordinate_verified_open_wedge	0.8125	0.9625	19.379	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002520	P40993	Q12530	559292	7c79	11	11_24	2	2	coordinate_verified_open_wedge	0.5253	0.6517	40.258	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P40993	Q12530	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002521	A0A6C0M829	A0ABF7PQ06	3728	9epc	21	11_24	3	3	coordinate_verified_open_wedge	0.748	0.6514	30.905	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002522	Q9V138	Q9V1V0	272844	6swd	17	11_24	6	6	coordinate_verified_open_wedge	0.8407	0.9923	62.569	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0		Q9V1V0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002523	Q32P73	Q5E9B8	9913	8qw9	13	11_24	6	6	coordinate_verified_open_wedge	0.92	0.6628	63.809	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	P36954	A0A4X1VKG7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002524	A0A0F6NFW5	A0A0M3KL13	3888	6zoo	17	11_24	1	1	coordinate_verified_open_wedge	0.9776	1.0	29.781	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	A0T0M8	A0A0M3KL13	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002525	O48446	O48449	10724	5a21	8	3_10	2	2	coordinate_verified_open_wedge	1.0	0.6098	18.867	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002526	Q8DKF4	Q8DL30	197221	6tjv	18	11_24	1	1	coordinate_verified_open_wedge	0.9541	0.84	32.056	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	Q8DKF4	Q8DL30	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002527	C4LZQ8	C4M9F4	294381	9v1k	13	11_24	5	5	coordinate_verified_open_wedge	0.8696	0.5109	27.472	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002528	P00579	P41065	83333	5w1s	7	3_10	1	2	coordinate_verified_open_wedge	0.7635	0.9589	19.722	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0	P00579		assembly_context_direct_noncontact_not_universal_nonbinder
AC:002529	P52324	P58066	190650	9pgh	6	3_10	4	4	coordinate_verified_open_wedge	0.7454	0.5714	18.644	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002530	A0AA82WNZ8	A0AA82WP00	2936515	7y22	8	3_10	1	1	coordinate_verified_open_wedge	0.7548	1.0	28.636	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002531	E7FI44	Q8U2E4	186497	9nf0	8	3_10	2	2	coordinate_verified_open_wedge	0.979	1.0	23.574	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002532	Q96MD2	Q9Y664	9606	9o5a	7	3_10	5	5	coordinate_verified_open_wedge	0.8787	0.8555	66.783	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002533	P12154	Q75VY6	3055	7bgi	21	11_24	17	17	coordinate_verified_open_wedge	0.9867	0.8911	35.721	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	A0T0M8	A0A4V8H000	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002534	A0A2D0TC99	A0A2D0TCB4	523845	5odr	12	11_24	5	5	coordinate_verified_open_wedge	0.9933	1.0	20.664	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002535	B7GL97	B7GL98	491915	6z16	14	11_24	1	1	coordinate_verified_open_wedge	1.0	0.998	18.948	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0		B7GL98	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002536	P61994	P62010	272844	6swd	17	11_24	8	8	coordinate_verified_open_wedge	0.9932	1.1095	14.048	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P62266	A0A3B6SS17	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002537	P19573	P19845	316	7qba	7	3_10	1	1	coordinate_verified_open_wedge	0.9107	0.9348	15.951	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002538	P20986	P68610	10249	8p0j	12	11_24	3	3	coordinate_verified_open_wedge	0.9583	0.9329	10.21	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P20986	P68610	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002539	A0A072ZDF7	E2RXT9	287	6spe	20	11_24	3	3	coordinate_verified_open_wedge	0.9951	0.9923	17.831	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		Q83ER2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002540	S8ETI9	S8F0U0	508771	9fi8	20	11_24	2	2	coordinate_verified_open_wedge	0.5572	0.6554	23.493	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	S8ETI9	S8F0U0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002541	P0C6T2	Q9NRP0	9606	9ygy	20	11_24	5	5	coordinate_verified_open_wedge	1.0	1.0	8.99	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0		Q9NRP0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002542	P50990	P61758	9606	6nrd	22	11_24	3	3	coordinate_verified_open_wedge	0.9307	0.6701	10.184	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q3ZCI9	P61758	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002543	Q38B96	Q57XX1	185431	6f5d	12	11_24	1	1	coordinate_verified_open_wedge	0.88	0.9268	8.429	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002544	P61964	Q9C005	9606	6pwv	14	11_24	2	2	coordinate_verified_open_wedge	0.9072	0.8283	40.137	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P61964	Q9C005	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002545	D0C9P6	D0CD14	575584	6yt9	13	11_24	2	2	coordinate_verified_open_wedge	0.9839	0.9394	12.984	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	P21472	Q839E7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002546	Q8DJ02	Q8DMU4	197221	6khj	18	11_24	9	9	coordinate_verified_open_wedge	0.9091	0.9714	20.079	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P56751	Q8DMU4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002547	C4QWA8	C4R4Y0	644223	8yfq	14	11_24	7	9	coordinate_verified_open_wedge	0.6164	0.8021	10.607	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P40422	A0A7M4DUC2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002548	A0A5C2GTV1	A0A5C2GVU3	9606	7wi0	7	3_10	2	2	coordinate_verified_open_wedge	1.0	0.991	23.493	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A0A5C2G4I7	A0A5C2G4I7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002549	Q9FHW7	Q9MAA7	3702	9lun	4	3_10	2	2	coordinate_verified_open_wedge	0.5556	0.9681	19.524	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002550	O81097	Q39212	3702	8hyj	13	11_24	1	1	coordinate_verified_open_wedge	0.8425	0.8934	9.922	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	0	Q9M1A8	Q39212	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002551	O00483	P10176	9606	5z62	14	11_24	2	2	coordinate_verified_open_wedge	0.9753	0.6232	30.722	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	O00483	P10176	assembly_context_direct_noncontact_not_universal_nonbinder
